Gene_ID,Raw_FPKM,H3K4me3_signal_bin25,H3K27me3_signal_bin21
Eucgr.B02361,0,7.54183,115.481
Eucgr.B02382,0,11.2051,145.314
Eucgr.B02412,0,11.2088,15.6214
Eucgr.B02413,0,-16.1584,-2.46811
Eucgr.B02416,0,24.3019,-0.090732
Eucgr.B02428,0,-14.508,-2.84811
Eucgr.B02430,0,-12.4163,-11.1081
Eucgr.B02435,0,7.23257,74.2868
Eucgr.B02445,0,0.773896,42.763
Eucgr.B02452,0,-16.0685,-10.0781
Eucgr.B02472,0,53.614,59.7277
Eucgr.B02475,0,-44.3552,-5.45843
Eucgr.B02484,0,39.9208,0.30189
Eucgr.B02485,0,-1.28689,-7.54811
Eucgr.B02490,0,192.648,-8.21811
Eucgr.B02516,0,-17.471,-9.01811
Eucgr.B02520,0,18.533,-3.61811
Eucgr.B02524,0,-15.0946,13.4891
Eucgr.B02541,0,74.6947,38.455
Eucgr.B02554,0,-2.33205,80.156
Eucgr.B02563,0,38.7584,61.4355
Eucgr.B02609,0,25.6812,78.191
Eucgr.B02631,0,-11.7885,-9.47811
Eucgr.B02638,0,-19.0687,22.8221
Eucgr.B02639,0,-16.8036,16.3569
Eucgr.B02640,0,38.6363,26.3508
Eucgr.B02641,0,63.8282,35.976
Eucgr.B02645,0,13.0822,39.8206
Eucgr.B02647,0,18.4732,-8.8192
Eucgr.B02649,0,-13.8659,44.7443
Eucgr.B02655,0,-16.3041,7.4768
Eucgr.B02666,0,-9.25258,116.177
Eucgr.B02667,0,-18.1385,11.8719
Eucgr.B02674,0,-16.0838,-9.79811
Eucgr.B02687,0,-20.2585,33.8415
Eucgr.B02692,0,-17.4059,-11.2757
Eucgr.B02694,0,93.7881,38.6081
Eucgr.B02700,0,33.2932,-2.35864
Eucgr.B02703,0,8.38985,35.503
Eucgr.B02709,0,53.4657,37.4636
Eucgr.B02717,0,20.0897,-3.49811
Eucgr.B02722,0,97.5313,0.82189
Eucgr.B02728,0,42.8648,28.9251
Eucgr.B02738,0,49.3972,30.7307
Eucgr.B02750,0,-12.3185,37.2953
Eucgr.B02751,0,-21.2021,43.4886
Eucgr.B02752,0,-6.73506,86.7716
Eucgr.B02753,0,-6.02904,54.2708
Eucgr.B02758,0,-16.7917,-9.03811
Eucgr.B02777,0,21.4833,62.5861
Eucgr.B02778,0,19.0255,18.0715
Eucgr.B02784,0,-10.6834,-5.71811
Eucgr.B02807,0,-10.952,-7.18811
Eucgr.B02815,0,-5.99385,-6.44811
Eucgr.B02849,0,-14.508,-7.64812
Eucgr.B02853,0,-3.26696,-8.44811
Eucgr.B02856,0,-10.655,-9.07691
Eucgr.B02874,0,19.1843,-9.97799
Eucgr.B02883,0,35.8786,13.3552
Eucgr.B02894,0,5.14894,30.9984
Eucgr.B02898,0,-14.508,7.76313
Eucgr.B02911,0,68.8667,14.9302
Eucgr.B02919,0,14.3728,29.365
Eucgr.B02923,0,-9.06885,-10.1081
Eucgr.B02946,0,-23.3231,-6.79811
Eucgr.B02957,0,-32.5902,8.81189
Eucgr.B02958,0,-13.7341,-5.61811
Eucgr.B02959,0,49.2059,-10.0881
Eucgr.B02967,0,-11.7374,33.8629
Eucgr.B02979,0,-12.4163,-8.09811
Eucgr.B02994,0,-7.16094,5.87189
Eucgr.B03016,0,83.9523,63.1719
Eucgr.B03024,0,17.4404,3.56393
Eucgr.B03025,0,-12.3424,88.5271
Eucgr.B03038,0,9.38389,47.9558
Eucgr.B03057,0,223.233,-8.10811
Eucgr.B03094,0,-9.36595,-10.9181
Eucgr.B03096,0,74.364,17.4341
Eucgr.B03098,0,-16.399,-23.3339
Eucgr.B03119,0,2.3859,4.82189
Eucgr.B03124,0,67.6381,68.1718
Eucgr.B03126,0,55.3017,107.306
Eucgr.B03127,0,7.53997,-2.15811
Eucgr.B03134,0,-11.9878,2.12189
Eucgr.B03140,0,6.9122,51.4653
Eucgr.B03169,0,-11.8096,-11.1081
Eucgr.B03174,0,-16.7479,84.0693
Eucgr.B03176,0,-13.0389,-1.93811
Eucgr.B03184,0,158.755,27.6524
Eucgr.B03203,0,-3.59563,-2.37811
Eucgr.B03213,0,-12.0166,-8.6001
Eucgr.B03216,0,35.8874,56.4519
Eucgr.B03219,0,32.1447,16.6353
Eucgr.B03220,0,35.7065,2.39189
Eucgr.B03221,0,-0.432455,4.2066
Eucgr.B03222,0,19.7481,8.18283
Eucgr.B03227,0,19.1012,117.035
Eucgr.B03253,0,-1.01178,26.4421
Eucgr.B03258,0,14.8634,46.4538
Eucgr.B03260,0,-10.3036,-15.2391
Eucgr.B03261,0,12.0219,70.9902
Eucgr.B03262,0,115.635,52.6282
Eucgr.B03276,0,0.807266,-8.977
Eucgr.B03296,0,-0.6918,2.30856
Eucgr.B03300,0,-2.28081,-7.12814
Eucgr.B03315,0,11.7226,-7.3281
Eucgr.B03321,0,-17.1935,-5.4381
Eucgr.B03322,0,-11.4755,-5.21811
Eucgr.B03323,0,-18.9475,3.71189
Eucgr.B03324,0,88.7707,61.4592
Eucgr.B03328,0,37.0459,89.732
Eucgr.B03334,0,43.6081,61.3444
Eucgr.B03337,0,-11.7147,93.8271
Eucgr.B03340,0,-11.388,-19.2003
Eucgr.B03350,0,15.6453,23.2716
Eucgr.B03353,0,64.5939,86.0353
Eucgr.B03377,0,-17.2035,-10.1281
Eucgr.B03383,0,-277.777,53.1733
Eucgr.B03397,0,57.7798,23.9648
Eucgr.B03408,0,16.3429,1.56189
Eucgr.B03412,0,11.7158,48.5719
Eucgr.B03424,0,-24.5073,-1.20811
Eucgr.B03479,0,-13.984,30.6302
Eucgr.B03501,0,-10.2102,-7.4781
Eucgr.B03503,0,-4.25863,-2.85811
Eucgr.B03511,0,-2.69156,-13.5055
Eucgr.B03512,0,-15.1494,0.95572
Eucgr.B03513,0,-8.13907,-5.46951
Eucgr.B03515,0,-9.19159,6.92503
Eucgr.B03568,0,76.1686,66.2798
Eucgr.B03597,0,-0.775276,-30.8999
Eucgr.B03610,0,5.01606,-8.16436
Eucgr.B03616,0,-17.5739,-7.49811
Eucgr.B03619,0,-4.85619,36.8914
Eucgr.B03637,0,13.9472,-0.248111
Eucgr.B03638,0,-19.8428,-8.80811
Eucgr.B03643,0,-3.18953,58.5646
Eucgr.B03650,0,15.3358,0.301891
Eucgr.B03653,0,-8.30067,19.7038
Eucgr.B03654,0,-6.41388,29.1624
Eucgr.B03658,0,-16.2034,-24.3862
Eucgr.B03661,0,1.11919,61.8355
Eucgr.B03702,0,2.93198,8.50173
Eucgr.B03707,0,22.085,6.99189
Eucgr.B03725,0,49.2041,17.6619
Eucgr.B03729,0,50.5048,43.2786
Eucgr.B03741,0,-11.087,-17.9887
Eucgr.B03748,0,-9.23593,11.8819
Eucgr.B03775,0,78.8835,76.0498
Eucgr.B03791,0,-16.7007,-11.8402
Eucgr.B03838,0,-1.90049,105.468
Eucgr.B03840,0,-0.582126,124.718
Eucgr.B03855,0,11.3665,23.4219
Eucgr.B03856,0,22.9732,-14.9291
Eucgr.B03861,0,20.6255,65.4995
Eucgr.B03879,0,-8.11239,-19.4604
Eucgr.B03886,0,12.5604,-7.55811
Eucgr.B03903,0,-4.73706,-7.03812
Eucgr.B03906,0,28.7026,44.2905
Eucgr.B03916,0,2.12168,46.9758
Eucgr.B03918,0,3.96082,81.1926
Eucgr.B03926,0,53.6543,67.7756
Eucgr.B03959,0,-23.0977,-10.9281
Eucgr.B03985,0,4.58287,53.0757
Eucgr.B04015,0,-24.3574,-13.0642
Eucgr.B04026,0,44.3727,17.5093
Eucgr.B04036,0,-2.47344,-10.6181
Eucgr.B04038,0,-14.508,-5.95811
Eucgr.C00005,0,13.6556,-9.31811
Eucgr.C00019,0,-14.508,-11.1081
Eucgr.C00022,0,17.1262,18.3519
Eucgr.C00034,0,98.1138,66.4107
Eucgr.C00043,0,128.979,-4.5581
Eucgr.C00046,0,-14.508,-10.6881
Eucgr.C00080,0,-11.4541,34.8019
Eucgr.C00082,0,28.8308,49.9087
Eucgr.C00106,0,-15.9203,-9.7381
Eucgr.C00123,0,31.6739,-3.88664
Eucgr.C00124,0,21.5454,84.2317
Eucgr.C00126,0,21.103,15.5026
Eucgr.C00133,0,-10.0036,34.3648
Eucgr.C00134,0,-5.98335,41.8072
Eucgr.C00135,0,1.54427,55.0705
Eucgr.C00136,0,-6.3323,19.9902
Eucgr.C00152,0,30.7861,-7.21811
Eucgr.C00159,0,21.6793,18.5019
Eucgr.C00162,0,-3.25748,8.18189
Eucgr.C00163,0,37.8888,17.8119
Eucgr.C00169,0,-24.1629,14.5073
Eucgr.C00170,0,-6.54702,82.9988
Eucgr.C00171,0,46.1781,49.873
Eucgr.C00190,0,-7.21658,6.29844
Eucgr.C00191,0,69.1853,91.9116
Eucgr.C00198,0,-14.508,-10.7881
Eucgr.C00200,0,-33.7355,17.9464
Eucgr.C00206,0,12.8624,18.7019
Eucgr.C00207,0,78.4938,-5.00811
Eucgr.C00211,0,-17.533,83.9461
Eucgr.C00215,0,-13.6399,19.7712
Eucgr.C00219,0,-21.3895,-9.2181
Eucgr.C00226,0,-6.06922,6.7826
Eucgr.C00235,0,11.8481,10.0019
Eucgr.C00237,0,-14.508,9.66189
Eucgr.C00257,0,-14.9004,-7.93811
Eucgr.C00260,0,-8.99872,-4.72811
Eucgr.C00263,0,11.7411,-4.3681
Eucgr.C00294,0,-14.508,-7.50811
Eucgr.C00302,0,-14.508,-7.42812
Eucgr.C00307,0,-14.1106,-11.1081
Eucgr.C00333,0,17.9133,33.4153
Eucgr.C00334,0,17.3912,-10.7351
Eucgr.C00343,0,-4.80013,37.9202
Eucgr.C00352,0,-17.9447,-3.82811
Eucgr.C00359,0,-9.12195,-19.9804
Eucgr.C00372,0,64.2939,-6.60866
Eucgr.C00373,0,41.0925,19.6106
Eucgr.C00375,0,1.86426,110.782
Eucgr.C00376,0,6.57126,46.7077
Eucgr.C00377,0,36.3246,104.065
Eucgr.C00383,0,-15.7093,25.7482
Eucgr.C00393,0,35.9424,27.7523
Eucgr.C00400,0,-22.7331,1.92189
Eucgr.C00401,0,-9.55224,-5.28811
Eucgr.C00413,0,-28.3913,12.0719
Eucgr.C00424,0,-7.03414,44.54
Eucgr.C00425,0,-7.62858,31.4243
Eucgr.C00430,0,-14.2152,-8.91811
Eucgr.C00431,0,-12.4163,-3.10811
Eucgr.C00444,0,-6.53035,-5.7181
Eucgr.C00452,0,-11.203,25.1219
Eucgr.C00463,0,-8.23275,-10.1081
Eucgr.C00464,0,-14.508,-10.3281
Eucgr.C00479,0,2.24732,2.14189
Eucgr.C00487,0,-3.63669,-8.29811
Eucgr.C00497,0,-4.07689,-7.61811
Eucgr.C00503,0,-14.508,-8.7781
Eucgr.C00514,0,-13.0856,-9.84811
Eucgr.C00519,0,-8.81844,-6.99811
Eucgr.C00536,0,-14.0859,-11.1081
Eucgr.C00550,0,-3.97151,-3.28811
Eucgr.C00578,0,-12.4163,-11.1081
Eucgr.C00592,0,-19.1283,-8.71811
Eucgr.C00594,0,-5.61806,-2.21811
Eucgr.C00606,0,29.8213,46.7827
Eucgr.C00630,0,-0.895745,-4.51811
Eucgr.C00677,0,-7.43539,-9.95812
Eucgr.C00687,0,-17.1204,23.6124
Eucgr.C00691,0,24.8017,31.4102
Eucgr.C00695,0,-15.0029,-2.0221
Eucgr.C00696,0,2.94394,44.278
Eucgr.C00697,0,-14.508,4.52135
Eucgr.C00701,0,-9.55301,32.5051
Eucgr.C00702,0,-11.4029,1.99696
Eucgr.C00704,0,10.0004,17.3268
Eucgr.C00708,0,0.914355,91.4728
Eucgr.C00717,0,-14.508,-11.1081
Eucgr.C00723,0,1.53238,15.6166
Eucgr.C00724,0,4.41038,-0.565052
Eucgr.C00734,0,-14.9552,15.5019
Eucgr.C00746,0,-13.4256,-10.1081
Eucgr.C00747,0,7.72438,53.387
Eucgr.C00748,0,-1.04959,141.774
Eucgr.C00759,0,1.79054,81.0293
Eucgr.C00766,0,45.9021,96.5778
Eucgr.C00767,0,-13.774,-26.8578
Eucgr.C00782,0,-4.77715,52.4527
Eucgr.C00791,0,12.4817,23.0783
Eucgr.C00798,0,-12.0356,6.47493
Eucgr.C00813,0,9.85228,52.8514
Eucgr.C00815,0,40.4091,73.7026
Eucgr.C00821,0,-3.16687,-8.31811
Eucgr.C00850,0,-12.5467,-11.1081
Eucgr.C00852,0,-11.9948,-6.49811
Eucgr.C00854,0,92.4249,75.6852
Eucgr.C00855,0,-13.6632,-20.7821
Eucgr.C00856,0,78.6168,85.3863
Eucgr.C00858,0,71.147,59.8871
Eucgr.C00859,0,-2.19439,87.3068
Eucgr.C00861,0,63.0012,76.2885
Eucgr.C00883,0,48.7294,62.239
Eucgr.C00892,0,-13.0437,-8.3781
Eucgr.C00906,0,-18.5656,-7.65811
Eucgr.C00918,0,9.9127,38.4381
Eucgr.C00972,0,-12.4825,-0.0181113
Eucgr.C01000,0,13.0508,3.36536
Eucgr.C01017,0,48.3174,38.5152
Eucgr.C01019,0,-8.43462,13.1505
Eucgr.C01020,0,-9.66915,46.5436
Eucgr.C01025,0,-20.5017,-10.2655
Eucgr.C01028,0,-14.0839,6.12912
Eucgr.C01029,0,-16.7431,20.8287
Eucgr.C01040,0,-19.4138,-2.44192
Eucgr.C01063,0,105.365,36.548
Eucgr.C01069,0,7.45092,3.5719
Eucgr.C01073,0,10.7519,76.7283
Eucgr.C01079,0,50.025,-16.4003
Eucgr.C01081,0,18.5723,-9.69811
Eucgr.C01086,0,56.4315,65.7023
Eucgr.C01088,0,-11.6864,27.7124
Eucgr.C01089,0,-15.2361,-2.33024
Eucgr.C01091,0,-17.3533,16.9515
Eucgr.C01093,0,-13.1255,10.692
Eucgr.C01096,0,-8.38647,10.6424
Eucgr.C01099,0,-13.1192,-8.32751
Eucgr.C01114,0,66.913,52.0266
Eucgr.C01124,0,-0.430509,7.72188
Eucgr.C01127,0,16.2826,-6.84811
Eucgr.C01137,0,2.63053,26.0395
Eucgr.C01168,0,-0.46966,22.5619
Eucgr.C01169,0,-5.68081,33.1831
Eucgr.C01178,0,78.0243,36.5328
Eucgr.C01182,0,-14.508,-8.19811
Eucgr.C01191,0,-14.508,-11.1081
Eucgr.C01198,0,10.7024,28.3219
Eucgr.C01199,0,23.4229,30.8515
Eucgr.C01204,0,24.4613,10.8019
Eucgr.C01205,0,-5.15788,-9.10811
Eucgr.C01206,0,2.88353,6.67189
Eucgr.C01213,0,33.6052,27.523
Eucgr.C01227,0,-20.4683,-17.0748
Eucgr.C01275,0,-27.4184,-3.18566
Eucgr.C01285,0,-0.513832,18.6199
Eucgr.C01304,0,5.61465,6.8119
Eucgr.C01313,0,20.4643,0.964904
Eucgr.C01316,0,-12.8764,-8.2781
Eucgr.C01318,0,-2.77607,-4.75811
Eucgr.C01326,0,-14.508,-11.1081
Eucgr.C01331,0,-14.508,-9.10811
Eucgr.C01357,0,-13.1065,-9.54811
Eucgr.C01371,0,0.985094,10.1981
Eucgr.C01439,0,-22.5943,-9.01812
Eucgr.C01475,0,-14.0478,-7.33812
Eucgr.C01480,0,54.832,18.9219
Eucgr.C01483,0,-4.96962,-11.1081
Eucgr.C01503,0,-32.0066,-0.82811
Eucgr.C01506,0,-14.508,-2.21811
Eucgr.C01507,0,25.1417,10.6319
Eucgr.C01515,0,1.298,7.90398
Eucgr.C01516,0,-11.9088,-1.47481
Eucgr.C01534,0,-14.508,-8.7681
Eucgr.C01538,0,-9.11128,-6.69811
Eucgr.C01539,0,-12.4163,-5.23811
Eucgr.C01543,0,-12.4163,-2.02811
Eucgr.C01549,0,-14.508,-10.1081
Eucgr.C01554,0,-14.508,-11.1081
Eucgr.C01560,0,6.93246,-6.27811
Eucgr.C01567,0,-12.7509,2.12189
Eucgr.C01571,0,-9.26227,-7.26136
Eucgr.C01573,0,-13.614,-10.2281
Eucgr.C01574,0,-21.5054,-7.99811
Eucgr.C01597,0,-20.8208,-0.641176
Eucgr.C01611,0,-14.508,-9.10812
Eucgr.C01612,0,-12.1234,35.5315
Eucgr.C01613,0,-5.88999,14.9519
Eucgr.C01616,0,10.2165,30.1719
Eucgr.C01617,0,-4.38393,30.5319
Eucgr.C01622,0,-7.01706,35.4186
Eucgr.C01626,0,-14.508,-6.64812
Eucgr.C01633,0,-12.5627,-10.1081
Eucgr.C01645,0,23.0177,7.09189
Eucgr.C01647,0,29.377,8.41189
Eucgr.C01650,0,-7.41697,-4.25811
Eucgr.C01651,0,48.2237,-10.3681
Eucgr.C01655,0,-11.8096,12.7219
Eucgr.C01663,0,-13.0647,-8.15811
Eucgr.C01683,0,-14.508,-9.95811
Eucgr.C01717,0,1.83902,-13.1564
Eucgr.C01718,0,-7.15608,13.1024
Eucgr.C01730,0,-18.5619,0.0018913
Eucgr.C01737,0,-4.48852,1.55189
Eucgr.C01743,0,53.3427,-3.78811
Eucgr.C01748,0,48.915,2.33189
Eucgr.C01750,0,-19.5828,-9.63094
Eucgr.C01757,0,17.8214,-3.41873
Eucgr.C01763,0,-0.0941096,-5.30812
Eucgr.C01764,0,30.6046,1.54189
Eucgr.C01765,0,2.05526,5.08189
Eucgr.C01767,0,3.50196,-2.76811
Eucgr.C01776,0,8.24638,1.67189
Eucgr.C01778,0,32.2798,23.5519
Eucgr.C01780,0,-6.68034,23.4272
Eucgr.C01781,0,-14.7438,33.8073
Eucgr.C01783,0,-3.35903,49.8112
Eucgr.C01784,0,2.39935,6.65325
Eucgr.C01797,0,0.343436,5.07745
Eucgr.C01801,0,-2.26176,92.2917
Eucgr.C01817,0,64.54,24.1719
Eucgr.C01820,0,-12.4163,2.06189
Eucgr.C01821,0,-10.8265,-8.90811
Eucgr.C01826,0,-11.726,-6.98811
Eucgr.C01828,0,-4.27934,-0.32811
Eucgr.C01833,0,-14.5179,-10.0181
Eucgr.C01843,0,44.6843,-2.22811
Eucgr.C01844,0,-12.1114,-9.78812
Eucgr.C01849,0,-12.4163,23.1519
Eucgr.C01852,0,-32.9743,-34.4362
Eucgr.C01868,0,-12.3326,17.7719
Eucgr.C01869,0,-14.508,-14.2953
Eucgr.C01882,0,-14.508,17.0222
Eucgr.C01903,0,79.4546,103.005
Eucgr.C01905,0,81.3721,109.858
Eucgr.C01908,0,-14.2569,16.2353
Eucgr.C01917,0,25.9044,10.8219
Eucgr.C01918,0,-9.00669,-0.94811
Eucgr.C01931,0,-14.508,-11.1081
Eucgr.C01932,0,37.5568,3.82189
Eucgr.C01935,0,-14.508,-11.1081
Eucgr.C01951,0,3.83667,5.56189
Eucgr.C01953,0,9.44256,-5.36811
Eucgr.C01959,0,28.101,14.2619
Eucgr.C01961,0,-10.0598,22.3553
Eucgr.C01964,0,-4.84411,0.60189
Eucgr.C01967,0,-11.9352,-9.54811
Eucgr.C01969,0,32.277,25.4419
Eucgr.C01978,0,31.0949,-7.70811
Eucgr.C01979,0,-5.63897,-8.81811
Eucgr.C01980,0,17.5377,2.22189
Eucgr.C01998,0,-10.0526,22.2773
Eucgr.C02000,0,10.1956,21.7619
Eucgr.C02001,0,-14.508,-11.1081
Eucgr.C02002,0,13.6679,22.2319
Eucgr.C02003,0,-0.76519,-3.96811
Eucgr.C02011,0,-15.7742,-9.40811
Eucgr.C02021,0,-6.8716,-9.10811
Eucgr.C02048,0,-14.508,-7.47811
Eucgr.C02084,0,-9.61772,2.21189
Eucgr.C02097,0,27.7303,0.1501
Eucgr.C02100,0,56.9466,100.447
Eucgr.C02111,0,-5.26246,9.50189
Eucgr.C02124,0,-17.1534,-8.10811
Eucgr.C02126,0,5.55225,78.8939
Eucgr.C02127,0,-9.86431,33.2619
Eucgr.C02128,0,41.2402,64.3005
Eucgr.C02130,0,-15.3937,5.03982
Eucgr.C02131,0,66.7398,33.6955
Eucgr.C02137,0,4.10261,65.0379
Eucgr.C02164,0,41.5777,68.1859
Eucgr.C02165,0,-15.1618,125.153
Eucgr.C02171,0,-212.183,134.736
Eucgr.C02182,0,-17.8083,1.27437
Eucgr.C02198,0,-13.3154,1.78189
Eucgr.C02204,0,-5.49229,-8.67812
Eucgr.C02218,0,-12.4771,69.4061
Eucgr.C02226,0,-13.7683,57.9671
Eucgr.C02228,0,-9.29954,43.8915
Eucgr.C02230,0,-11.4746,-8.3684
Eucgr.C02231,0,-14.8459,38.3381
Eucgr.C02232,0,-10.4082,59.0768
Eucgr.C02235,0,-15.9137,-3.48534
Eucgr.C02251,0,-2.18345,28.2813
Eucgr.C02258,0,-10.5926,27.5126
Eucgr.C02265,0,34.2707,27.7719
Eucgr.C02266,0,-22.2705,-9.75811
Eucgr.C02267,0,-6.43167,-7.05007
Eucgr.C02268,0,-17.4644,-1.08914
Eucgr.C02269,0,14.5285,61.6138
Eucgr.C02273,0,-67.8941,-9.6281
Eucgr.C02276,0,-11.5714,1.25189
Eucgr.C02277,0,-15.7873,4.78189
Eucgr.C02280,0,5.61466,24.0465
Eucgr.C02281,0,-18.2375,-4.48417
Eucgr.C02282,0,-20.7357,0.924428
Eucgr.C02286,0,-14.508,-5.8381
Eucgr.C02291,0,-23.297,0.652924
Eucgr.C02295,0,-12.4163,-1.57811
Eucgr.C02296,0,-12.4775,-6.17787
Eucgr.C02297,0,8.93395,16.1176
Eucgr.C02303,0,98.5422,79.6977
Eucgr.C02320,0,-10.1572,-4.88811
Eucgr.C02326,0,-20.5214,25.681
Eucgr.C02327,0,-24.0267,12.3519
Eucgr.C02337,0,-14.508,-5.67955
Eucgr.C02338,0,-10.9939,3.21189
Eucgr.C02341,0,42.4611,39.6541
Eucgr.C02346,0,-24.1437,14.7259
Eucgr.C02349,0,-16.0665,5.19224
Eucgr.C02356,0,29.7763,22.4219
Eucgr.C02360,0,-11.5586,2.67686
Eucgr.C02364,0,-14.0687,2.46189
Eucgr.C02376,0,73.6033,26.6741
Eucgr.C02381,0,-5.30654,4.49189
Eucgr.C02382,0,-8.63415,-5.19811
Eucgr.C02391,0,11.4716,72.917
Eucgr.C02397,0,32.4937,26.2119
Eucgr.C02401,0,-12.4163,8.69189
Eucgr.C02410,0,33.6232,35.9283
Eucgr.C02431,0,-10.4381,55.8955
Eucgr.C02432,0,-12.5627,12.1668
Eucgr.C02448,0,-15.0759,16.5816
Eucgr.C02451,0,-20.0162,16.6466
Eucgr.C02470,0,-10.1153,-8.23811
Eucgr.C02518,0,-8.09985,-9.23811
Eucgr.C02520,0,-7.37514,-13.2002
Eucgr.C02548,0,-13.3366,-9.16179
Eucgr.C02557,0,52.0897,-10.922
Eucgr.C02568,0,-13.5667,-9.71811
Eucgr.C02571,0,-10.1153,-5.34811
Eucgr.C02583,0,7.55323,1.93511
Eucgr.C02593,0,-12.2021,-3.19811
Eucgr.C02600,0,94.4798,92.6537
Eucgr.C02608,0,-8.02031,8.71257
Eucgr.C02617,0,-14.508,-10.2781
Eucgr.C02639,0,-14.508,-10.2181
Eucgr.C02643,0,-14.508,-11.1081
Eucgr.C02657,0,-14.508,-3.16811
Eucgr.C02674,0,101.394,22.5401
Eucgr.C02676,0,58.4523,66.2368
Eucgr.C02680,0,71.8396,72.5786
Eucgr.C02688,0,82.0521,50.96
Eucgr.C02692,0,-13.4203,-6.91811
Eucgr.C02708,0,-14.5964,-4.74811
Eucgr.C02710,0,-17.0075,-4.93811
Eucgr.C02714,0,-7.70981,1.29189
Eucgr.C02728,0,9.42191,94.9963
Eucgr.C02729,0,8.26566,69.8871
Eucgr.C02734,0,-26.0565,-6.61292
Eucgr.C02738,0,-11.8186,92.4533
Eucgr.C02739,0,24.2841,18.8736
Eucgr.C02740,0,4.22874,1.35254
Eucgr.C02744,0,-15.6835,26.1612
Eucgr.C02753,0,-4.67677,1.63148
Eucgr.C02761,0,69.8876,-19.0515
Eucgr.C02762,0,73.3514,-7.3774
Eucgr.C02763,0,-14.508,-11.1081
Eucgr.C02770,0,13.0856,-2.64932
Eucgr.C02781,0,-11.3545,-10.1081
Eucgr.C02787,0,-2.78284,50.4143
Eucgr.C02789,0,-14.9868,-4.82811
Eucgr.C02805,0,-15.8447,-8.09811
Eucgr.C02810,0,18.2608,1.89189
Eucgr.C02823,0,-0.827944,-4.89811
Eucgr.C02825,0,-14.2866,-20.5624
Eucgr.C02829,0,-3.90633,20.6879
Eucgr.C02832,0,62.0986,59.4962
Eucgr.C02844,0,45.2197,21.8367
Eucgr.C02855,0,29.687,34.7024
Eucgr.C02864,0,4.93693,-6.01812
Eucgr.C02908,0,-15.0522,-17.2237
Eucgr.C02917,0,56.5313,23.347
Eucgr.C02918,0,86.1353,42.1189
Eucgr.C02919,0,-11.9561,9.37944
Eucgr.C02946,0,-67.6388,66.5595
Eucgr.C02948,0,-3.63821,4.99189
Eucgr.C02953,0,-8.08663,15.5819
Eucgr.C02957,0,-14.508,-9.46811
Eucgr.C02958,0,-1.53914,-9.10811
Eucgr.C02959,0,-12.3535,-10.1081
Eucgr.C02960,0,-0.744275,-11.1081
Eucgr.C02962,0,-14.508,-5.89811
Eucgr.C02963,0,-14.508,-11.1081
Eucgr.C02964,0,-14.508,-10.8981
Eucgr.C02966,0,-14.4453,2.19189
Eucgr.C02974,0,-8.98578,-10.1081
Eucgr.C02977,0,-10.0907,-7.77811
Eucgr.C02994,0,-6.41292,-1.50811
Eucgr.C02999,0,2.03453,-1.65811
Eucgr.C03017,0,-11.8933,-10.7881
Eucgr.C03025,0,51.2749,105.12
Eucgr.C03080,0,29.3087,53.6143
Eucgr.C03108,0,-12.4163,-11.1081
Eucgr.C03109,0,7.31312,4.15982
Eucgr.C03116,0,-18.7836,-9.32811
Eucgr.C03118,0,-19.3879,39.1326
Eucgr.C03119,0,6.23988,87.0479
Eucgr.C03121,0,53.1732,-1.13811
Eucgr.C03123,0,18.0606,12.623
Eucgr.C03130,0,62.6654,29.3419
Eucgr.C03132,0,5.90924,13.335
Eucgr.C03136,0,4.92438,37.4119
Eucgr.C03152,0,-5.26056,1.64249
Eucgr.C03162,0,5.22311,-19.3104
Eucgr.C03166,0,-14.508,-8.58811
Eucgr.C03171,0,-16.551,5.4019
Eucgr.C03180,0,4.50603,13.6519
Eucgr.C03190,0,92.8299,81.5484
Eucgr.C03220,0,-23.7078,6.57189
Eucgr.C03227,0,-14.508,-11.1081
Eucgr.C03229,0,-10.3455,21.6419
Eucgr.C03239,0,50.1869,59.9604
Eucgr.C03257,0,4.84237,14.0119
Eucgr.C03273,0,169.491,7.33189
Eucgr.C03277,0,3.27693,-1.44811
Eucgr.C03288,0,-0.789118,115.331
Eucgr.C03300,0,-10.128,-5.42733
Eucgr.C03306,0,-8.6482,5.43189
Eucgr.C03330,0,-9.27862,-3.91811
Eucgr.C03361,0,-14.508,-11.1081
Eucgr.C03378,0,-10.9939,-5.89811
Eucgr.C03380,0,6.99417,-1.64811
Eucgr.C03400,0,-15.3942,-7.0981
Eucgr.C03411,0,161.391,119.368
Eucgr.C03413,0,61.7367,83.3227
Eucgr.C03442,0,-10.1421,3.10956
Eucgr.C03477,0,-11.9381,0.241892
Eucgr.C03479,0,19.3609,-8.68811
Eucgr.C03480,0,-14.508,-10.4781
Eucgr.C03495,0,44.373,-0.15811
Eucgr.C03505,0,-12.4163,-7.20811
Eucgr.C03506,0,-14.508,-11.1081
Eucgr.C03515,0,-14.508,-11.1081
Eucgr.C03518,0,-84.7604,60.6996
Eucgr.C03527,0,-14.508,-11.1081
Eucgr.C03528,0,-14.508,-11.1081
Eucgr.C03539,0,-13.6713,-7.47811
Eucgr.C03542,0,27.8709,42.7934
Eucgr.C03545,0,-2.091,40.0938
Eucgr.C03546,0,23.6874,41.4428
Eucgr.C03575,0,-18.3704,1.33189
Eucgr.C03580,0,-14.508,-10.9981
Eucgr.C03599,0,-14.508,-7.10811
Eucgr.C03605,0,-14.508,-10.5581
